"cd","yr_mon","qnty_normal","clst_type","qnty_max","qnty_min"
"KX71-3S4R1","2016/06",0.405405405405405,"B",81,7
"KX91R1AS2","2013/01",NA,"B",55,4
"KX91R1AS2","2013/02",NA,"B",55,4
"KX91R1AS2","2013/03",NA,"B",55,4
"KX91R1AS2","2013/04",NA,"B",55,4
"KX91R1AS2","2013/05",NA,"B",55,4
"KX91R1AS2","2013/06",NA,"B",55,4
"KX91R1AS2","2013/07",0.0784313725490196,"B",55,4
"KX91R1AS2","2013/08",0.607843137254902,"B",55,4
"KX91R1AS2","2013/09",0.176470588235294,"B",55,4
"KX91R1AS2","2013/10",0.235294117647059,"B",55,4
"KX91R1AS2","2013/11",1,"B",55,4
"KX91R1AS2","2013/12",0.490196078431373,"B",55,4
"KX91R1AS2","2014/01",0.0784313725490196,"B",55,4
"KX91R1AS2","2014/02",0,"B",55,4
"KX91R1AS2","2014/03",0.176470588235294,"B",55,4
"KX91R1AS2","2014/04",0.372549019607843,"B",55,4
"KX91R1AS2","2014/05",0.352941176470588,"B",55,4
"KX91R1AS2","2014/06",0.313725490196078,"B",55,4
"KX91R1AS2","2014/07",0.215686274509804,"B",55,4
"KX91R1AS2","2014/08",0.196078431372549,"B",55,4
"KX91R1AS2","2014/09",0.352941176470588,"B",55,4
"KX91R1AS2","2014/10",0.254901960784314,"B",55,4
"KX91R1AS2","2014/11",0.235294117647059,"B",55,4
"KX91R1AS2","2014/12",0.666666666666667,"B",55,4
"KX91R1AS2","2015/01",0.274509803921569,"B",55,4
"KX91R1AS2","2015/02",0.274509803921569,"B",55,4
"KX91R1AS2","2015/03",0.431372549019608,"B",55,4
"KX91R1AS2","2015/04",0.411764705882353,"B",55,4
"KX91R1AS2","2015/05",0.725490196078431,"B",55,4
"KX91R1AS2","2015/06",0.745098039215686,"B",55,4
"KX91R1AS2","2015/07",0.490196078431373,"B",55,4
"KX91R1AS2","2015/08",0.294117647058824,"B",55,4
"KX91R1AS2","2015/09",0.529411764705882,"B",55,4
"KX91R1AS2","2015/10",0.215686274509804,"B",55,4
"KX91R1AS2","2015/11",0.352941176470588,"B",55,4
"KX91R1AS2","2015/12",0.764705882352941,"B",55,4
"KX91R1AS2","2016/01",0.372549019607843,"B",55,4
"KX91R1AS2","2016/02",0.235294117647059,"B",55,4
"KX91R1AS2","2016/03",0.313725490196078,"B",55,4
"KX91R1AS2","2016/04",0.372549019607843,"B",55,4
"KX91R1AS2","2016/05",0.490196078431373,"B",55,4
"KX91R1AS2","2016/06",0.411764705882353,"B",55,4
"L3301DT","2013/01",NA,"D",170,4
"L3301DT","2013/02",NA,"D",170,4
"L3301DT","2013/03",NA,"D",170,4
"L3301DT","2013/04",NA,"D",170,4
"L3301DT","2013/05",NA,"D",170,4
"L3301DT","2013/06",NA,"D",170,4
"L3301DT","2013/07",NA,"D",170,4
"L3301DT","2013/08",NA,"D",170,4
"L3301DT","2013/09",NA,"D",170,4
"L3301DT","2013/10",NA,"D",170,4
"L3301DT","2013/11",NA,"D",170,4
"L3301DT","2013/12",NA,"D",170,4
"L3301DT","2014/01",NA,"D",170,4
"L3301DT","2014/02",NA,"D",170,4
"L3301DT","2014/03",0,"D",170,4
"L3301DT","2014/04",0.0421686746987952,"D",170,4
"L3301DT","2014/05",0.168674698795181,"D",170,4
"L3301DT","2014/06",0.228915662650602,"D",170,4
"L3301DT","2014/07",0.271084337349398,"D",170,4
"L3301DT","2014/08",0.439759036144578,"D",170,4
"L3301DT","2014/09",0.602409638554217,"D",170,4
"L3301DT","2014/10",0.451807228915663,"D",170,4
"L3301DT","2014/11",0.355421686746988,"D",170,4
"L3301DT","2014/12",0.55421686746988,"D",170,4
"L3301DT","2015/01",0.259036144578313,"D",170,4
"L3301DT","2015/02",0.343373493975904,"D",170,4
"L3301DT","2015/03",0.614457831325301,"D",170,4
"L3301DT","2015/04",0.873493975903614,"D",170,4
"L3301DT","2015/05",0.963855421686747,"D",170,4
"L3301DT","2015/06",1,"D",170,4
"L3301DT","2015/07",0.897590361445783,"D",170,4
"L3301DT","2015/08",0.692771084337349,"D",170,4
"L3301DT","2015/09",0.873493975903614,"D",170,4
"L3301DT","2015/10",0.644578313253012,"D",170,4
"L3301DT","2015/11",0.463855421686747,"D",170,4
"L3301DT","2015/12",0.692771084337349,"D",170,4
"L3301DT","2016/01",0.313253012048193,"D",170,4
"L3301DT","2016/02",0.337349397590361,"D",170,4
"L3301DT","2016/03",0.783132530120482,"D",170,4
"L3301DT","2016/04",0.903614457831325,"D",170,4
"L3301DT","2016/05",0.789156626506024,"D",170,4
"L3301DT","2016/06",0.981927710843373,"D",170,4
"L3301HST","2013/01",NA,"D",424,7
"L3301HST","2013/02",NA,"D",424,7
"L3301HST","2013/03",NA,"D",424,7
"L3301HST","2013/04",NA,"D",424,7
"L3301HST","2013/05",NA,"D",424,7
"L3301HST","2013/06",NA,"D",424,7
"L3301HST","2013/07",NA,"D",424,7
"L3301HST","2013/08",NA,"D",424,7
"L3301HST","2013/09",NA,"D",424,7
"L3301HST","2013/10",NA,"D",424,7
"L3301HST","2013/11",NA,"D",424,7
"L3301HST","2013/12",NA,"D",424,7
"L3301HST","2014/01",NA,"D",424,7
"L3301HST","2014/02",NA,"D",424,7
"L3301HST","2014/03",0,"D",424,7
"L3301HST","2014/04",0.052757793764988,"D",424,7
"L3301HST","2014/05",0.141486810551559,"D",424,7
"L3301HST","2014/06",0.297362110311751,"D",424,7
"L3301HST","2014/07",0.26378896882494,"D",424,7
"L3301HST","2014/08",0.414868105515588,"D",424,7
"L3301HST","2014/09",0.551558752997602,"D",424,7
"L3301HST","2014/10",0.414868105515588,"D",424,7
"L3301HST","2014/11",0.386091127098321,"D",424,7
"L3301HST","2014/12",0.724220623501199,"D",424,7
"L3301HST","2015/01",0.26378896882494,"D",424,7
"L3301HST","2015/02",0.282973621103118,"D",424,7
"L3301HST","2015/03",0.628297362110312,"D",424,7
"L3301HST","2015/04",0.815347721822542,"D",424,7
"L3301HST","2015/05",0.856115107913669,"D",424,7
"L3301HST","2015/06",0.872901678657074,"D",424,7
"L3301HST","2015/07",0.839328537170264,"D",424,7
"L3301HST","2015/08",0.510791366906475,"D",424,7
"L3301HST","2015/09",0.637889688249401,"D",424,7
"L3301HST","2015/10",0.561151079136691,"D",424,7
"L3301HST","2015/11",0.378896882494005,"D",424,7
"L3301HST","2015/12",0.58273381294964,"D",424,7
"L3301HST","2016/01",0.201438848920863,"D",424,7
"L3301HST","2016/02",0.383693045563549,"D",424,7
"L3301HST","2016/03",0.724220623501199,"D",424,7
"L3301HST","2016/04",0.822541966426859,"D",424,7
"L3301HST","2016/05",0.836930455635492,"D",424,7
"L3301HST","2016/06",1,"D",424,7
"L3560HST","2013/01",NA,"B",47,7
"L3560HST","2013/02",NA,"B",47,7
"L3560HST","2013/03",NA,"B",47,7
"L3560HST","2013/04",NA,"B",47,7
"L3560HST","2013/05",NA,"B",47,7
"L3560HST","2013/06",NA,"B",47,7
"L3560HST","2013/07",0.125,"B",47,7
"L3560HST","2013/08",0.25,"B",47,7
"L3560HST","2013/09",0.2,"B",47,7
"L3560HST","2013/10",0.1,"B",47,7
"L3560HST","2013/11",0.075,"B",47,7
"L3560HST","2013/12",0.45,"B",47,7
"L3560HST","2014/01",0,"B",47,7
"L3560HST","2014/02",0.025,"B",47,7
"L3560HST","2014/03",0.525,"B",47,7
"L3560HST","2014/04",0.225,"B",47,7
"L3560HST","2014/05",0.525,"B",47,7
"L3560HST","2014/06",0.625,"B",47,7
"L3560HST","2014/07",0.325,"B",47,7
"L3560HST","2014/08",0.35,"B",47,7
"L3560HST","2014/09",0.375,"B",47,7
"L3560HST","2014/10",0.5,"B",47,7
"L3560HST","2014/11",0.175,"B",47,7
"L3560HST","2014/12",0.55,"B",47,7
"L3560HST","2015/01",0.1,"B",47,7
"L3560HST","2015/02",0.025,"B",47,7
"L3560HST","2015/03",0.225,"B",47,7
"L3560HST","2015/04",0.55,"B",47,7
"L3560HST","2015/05",0.825,"B",47,7
"L3560HST","2015/06",1,"B",47,7
"L3560HST","2015/07",0.775,"B",47,7
"L3560HST","2015/08",0.4,"B",47,7
"L3560HST","2015/09",0.55,"B",47,7
"L3560HST","2015/10",0.525,"B",47,7
"L3560HST","2015/11",0.2,"B",47,7
"L3560HST","2015/12",0.6,"B",47,7
"L3560HST","2016/01",0.05,"B",47,7
"L3560HST","2016/02",0.175,"B",47,7
"L3560HST","2016/03",0.575,"B",47,7
"L3560HST","2016/04",0.575,"B",47,7
"L3560HST","2016/05",0.4,"B",47,7
"L3560HST","2016/06",0.575,"B",47,7
"L3560HSTC","2013/01",NA,"B",59,1
"L3560HSTC","2013/02",NA,"B",59,1
"L3560HSTC","2013/03",NA,"B",59,1
"L3560HSTC","2013/04",NA,"B",59,1
"L3560HSTC","2013/05",0,"B",59,1
"L3560HSTC","2013/06",NA,"B",59,1
"L3560HSTC","2013/07",0.0862068965517241,"B",59,1
"L3560HSTC","2013/08",0.172413793103448,"B",59,1
"L3560HSTC","2013/09",0.120689655172414,"B",59,1
"L3560HSTC","2013/10",0.241379310344828,"B",59,1
"L3560HSTC","2013/11",0.327586206896552,"B",59,1
"L3560HSTC","2013/12",0.568965517241379,"B",59,1
"L3560HSTC","2014/01",0.189655172413793,"B",59,1
"L3560HSTC","2014/02",0.224137931034483,"B",59,1
"L3560HSTC","2014/03",0.379310344827586,"B",59,1
"L3560HSTC","2014/04",0.431034482758621,"B",59,1
"L3560HSTC","2014/05",0.448275862068966,"B",59,1
"L3560HSTC","2014/06",0.551724137931034,"B",59,1
"L3560HSTC","2014/07",0.413793103448276,"B",59,1
"L3560HSTC","2014/08",0.448275862068966,"B",59,1
"L3560HSTC","2014/09",0.603448275862069,"B",59,1
"L3560HSTC","2014/10",0.46551724137931,"B",59,1
"L3560HSTC","2014/11",0.448275862068966,"B",59,1
"L3560HSTC","2014/12",1,"B",59,1
"L3560HSTC","2015/01",0.379310344827586,"B",59,1
"L3560HSTC","2015/02",0.206896551724138,"B",59,1
"L3560HSTC","2015/03",0.379310344827586,"B",59,1
"L3560HSTC","2015/04",0.413793103448276,"B",59,1
"L3560HSTC","2015/05",0.637931034482759,"B",59,1
"L3560HSTC","2015/06",0.672413793103448,"B",59,1
"L3560HSTC","2015/07",0.637931034482759,"B",59,1
"L3560HSTC","2015/08",0.724137931034483,"B",59,1
"L3560HSTC","2015/09",0.53448275862069,"B",59,1
"L3560HSTC","2015/10",0.603448275862069,"B",59,1
"L3560HSTC","2015/11",0.46551724137931,"B",59,1
"L3560HSTC","2015/12",0.879310344827586,"B",59,1
"L3560HSTC","2016/01",0.344827586206897,"B",59,1
"L3560HSTC","2016/02",0.293103448275862,"B",59,1
"L3560HSTC","2016/03",0.293103448275862,"B",59,1
"L3560HSTC","2016/04",0.568965517241379,"B",59,1
"L3560HSTC","2016/05",0.482758620689655,"B",59,1
"L3560HSTC","2016/06",0.603448275862069,"B",59,1
"L3901DT","2013/01",NA,"D",255,3
"L3901DT","2013/02",NA,"D",255,3
"L3901DT","2013/03",NA,"D",255,3
"L3901DT","2013/04",NA,"D",255,3
"L3901DT","2013/05",NA,"D",255,3
"L3901DT","2013/06",NA,"D",255,3
"L3901DT","2013/07",NA,"D",255,3
"L3901DT","2013/08",NA,"D",255,3
"L3901DT","2013/09",NA,"D",255,3
"L3901DT","2013/10",NA,"D",255,3
"L3901DT","2013/11",NA,"D",255,3
"L3901DT","2013/12",NA,"D",255,3
"L3901DT","2014/01",NA,"D",255,3
"L3901DT","2014/02",NA,"D",255,3
"L3901DT","2014/03",0,"D",255,3
"L3901DT","2014/04",0.0158730158730159,"D",255,3
"L3901DT","2014/05",0.123015873015873,"D",255,3
"L3901DT","2014/06",0.174603174603175,"D",255,3
"L3901DT","2014/07",0.21031746031746,"D",255,3
"L3901DT","2014/08",0.28968253968254,"D",255,3
"L3901DT","2014/09",0.384920634920635,"D",255,3
"L3901DT","2014/10",0.337301587301587,"D",255,3
"L3901DT","2014/11",0.281746031746032,"D",255,3
"L3901DT","2014/12",0.468253968253968,"D",255,3
"L3901DT","2015/01",0.182539682539683,"D",255,3
"L3901DT","2015/02",0.265873015873016,"D",255,3
"L3901DT","2015/03",0.468253968253968,"D",255,3
"L3901DT","2015/04",0.777777777777778,"D",255,3
"L3901DT","2015/05",0.757936507936508,"D",255,3
"L3901DT","2015/06",1,"D",255,3
"L3901DT","2015/07",0.853174603174603,"D",255,3
"L3901DT","2015/08",0.650793650793651,"D",255,3
"L3901DT","2015/09",0.71031746031746,"D",255,3
"L3901DT","2015/10",0.551587301587302,"D",255,3
"L3901DT","2015/11",0.353174603174603,"D",255,3
"L3901DT","2015/12",0.623015873015873,"D",255,3
"L3901DT","2016/01",0.194444444444444,"D",255,3
"L3901DT","2016/02",0.30952380952381,"D",255,3
"L3901DT","2016/03",0.678571428571429,"D",255,3
"L3901DT","2016/04",0.734126984126984,"D",255,3
"L3901DT","2016/05",0.722222222222222,"D",255,3
"L3901DT","2016/06",0.702380952380952,"D",255,3
"L3901HST","2013/01",NA,"D",604,13
"L3901HST","2013/02",NA,"D",604,13
"L3901HST","2013/03",NA,"D",604,13
"L3901HST","2013/04",NA,"D",604,13
"L3901HST","2013/05",NA,"D",604,13
"L3901HST","2013/06",NA,"D",604,13
"L3901HST","2013/07",NA,"D",604,13
"L3901HST","2013/08",NA,"D",604,13
"L3901HST","2013/09",NA,"D",604,13
"L3901HST","2013/10",NA,"D",604,13
"L3901HST","2013/11",NA,"D",604,13
"L3901HST","2013/12",NA,"D",604,13
"L3901HST","2014/01",NA,"D",604,13
"L3901HST","2014/02",NA,"D",604,13
"L3901HST","2014/03",0,"D",604,13
"L3901HST","2014/04",0.0406091370558376,"D",604,13
"L3901HST","2014/05",0.089678510998308,"D",604,13
"L3901HST","2014/06",0.2165820642978,"D",604,13
"L3901HST","2014/07",0.201353637901861,"D",604,13
"L3901HST","2014/08",0.27072758037225,"D",604,13
"L3901HST","2014/09",0.38917089678511,"D",604,13
"L3901HST","2014/10",0.282571912013536,"D",604,13
"L3901HST","2014/11",0.223350253807107,"D",604,13
"L3901HST","2014/12",0.521150592216582,"D",604,13
"L3901HST","2015/01",0.137055837563452,"D",604,13
"L3901HST","2015/02",0.201353637901861,"D",604,13
"L3901HST","2015/03",0.450084602368866,"D",604,13
"L3901HST","2015/04",0.712351945854484,"D",604,13
"L3901HST","2015/05",0.7834179357022,"D",604,13
"L3901HST","2015/06",1,"D",604,13
"L3901HST","2015/07",0.774957698815567,"D",604,13
"L3901HST","2015/08",0.546531302876481,"D",604,13
"L3901HST","2015/09",0.67005076142132,"D",604,13
"L3901HST","2015/10",0.600676818950931,"D",604,13
"L3901HST","2015/11",0.373942470389171,"D",604,13
"L3901HST","2015/12",0.703891708967851,"D",604,13
"L3901HST","2016/01",0.196277495769882,"D",604,13
"L3901HST","2016/02",0.28087986463621,"D",604,13
"L3901HST","2016/03",0.582064297800338,"D",604,13
"L3901HST","2016/04",0.683587140439932,"D",604,13
"L3901HST","2016/05",0.6751269035533,"D",604,13
"L3901HST","2016/06",0.720812182741117,"D",604,13
"L4060HSTC","2013/01",NA,"B",71,9
"L4060HSTC","2013/02",NA,"B",71,9
"L4060HSTC","2013/03",NA,"B",71,9
"L4060HSTC","2013/04",NA,"B",71,9
"L4060HSTC","2013/05",NA,"B",71,9
"L4060HSTC","2013/06",NA,"B",71,9
"L4060HSTC","2013/07",0,"B",71,9
"L4060HSTC","2013/08",0.0483870967741935,"B",71,9
"L4060HSTC","2013/09",0.161290322580645,"B",71,9
"L4060HSTC","2013/10",0.403225806451613,"B",71,9
"L4060HSTC","2013/11",0.225806451612903,"B",71,9
"L4060HSTC","2013/12",0.580645161290323,"B",71,9
"L4060HSTC","2014/01",0.129032258064516,"B",71,9
"L4060HSTC","2014/02",0.161290322580645,"B",71,9
"L4060HSTC","2014/03",0.483870967741935,"B",71,9
"L4060HSTC","2014/04",0.387096774193548,"B",71,9
"L4060HSTC","2014/05",0.435483870967742,"B",71,9
"L4060HSTC","2014/06",0.516129032258065,"B",71,9
"L4060HSTC","2014/07",0.516129032258065,"B",71,9
"L4060HSTC","2014/08",0.32258064516129,"B",71,9
"L4060HSTC","2014/09",0.612903225806452,"B",71,9
"L4060HSTC","2014/10",0.564516129032258,"B",71,9
"L4060HSTC","2014/11",0.564516129032258,"B",71,9
"L4060HSTC","2014/12",0.903225806451613,"B",71,9
"L4060HSTC","2015/01",0.161290322580645,"B",71,9
"L4060HSTC","2015/02",0.241935483870968,"B",71,9
"L4060HSTC","2015/03",0.467741935483871,"B",71,9
"L4060HSTC","2015/04",0.338709677419355,"B",71,9
"L4060HSTC","2015/05",0.548387096774194,"B",71,9
"L4060HSTC","2015/06",0.806451612903226,"B",71,9
"L4060HSTC","2015/07",0.82258064516129,"B",71,9
"L4060HSTC","2015/08",0.5,"B",71,9
"L4060HSTC","2015/09",0.516129032258065,"B",71,9
"L4060HSTC","2015/10",0.596774193548387,"B",71,9
"L4060HSTC","2015/11",0.258064516129032,"B",71,9
"L4060HSTC","2015/12",1,"B",71,9
"L4060HSTC","2016/01",0.274193548387097,"B",71,9
"L4060HSTC","2016/02",0.32258064516129,"B",71,9
"L4060HSTC","2016/03",0.612903225806452,"B",71,9
"L4060HSTC","2016/04",0.370967741935484,"B",71,9
"L4060HSTC","2016/05",0.516129032258065,"B",71,9
"L4060HSTC","2016/06",0.741935483870968,"B",71,9
"L4701DT","2013/01",NA,"D",149,2
"L4701DT","2013/02",NA,"D",149,2
"L4701DT","2013/03",NA,"D",149,2
"L4701DT","2013/04",NA,"D",149,2
"L4701DT","2013/05",NA,"D",149,2
"L4701DT","2013/06",NA,"D",149,2
"L4701DT","2013/07",NA,"D",149,2
"L4701DT","2013/08",NA,"D",149,2
"L4701DT","2013/09",NA,"D",149,2
"L4701DT","2013/10",NA,"D",149,2
"L4701DT","2013/11",NA,"D",149,2
"L4701DT","2013/12",NA,"D",149,2
"L4701DT","2014/01",NA,"D",149,2
"L4701DT","2014/02",NA,"D",149,2
"L4701DT","2014/03",NA,"D",149,2
"L4701DT","2014/04",0,"D",149,2
"L4701DT","2014/05",0.0272108843537415,"D",149,2
"L4701DT","2014/06",0.0816326530612245,"D",149,2
"L4701DT","2014/07",0.0952380952380952,"D",149,2
"L4701DT","2014/08",0.170068027210884,"D",149,2
"L4701DT","2014/09",0.224489795918367,"D",149,2
"L4701DT","2014/10",0.204081632653061,"D",149,2
"L4701DT","2014/11",0.19047619047619,"D",149,2
"L4701DT","2014/12",0.394557823129252,"D",149,2
"L4701DT","2015/01",0.142857142857143,"D",149,2
"L4701DT","2015/02",0.272108843537415,"D",149,2
"L4701DT","2015/03",0.442176870748299,"D",149,2
"L4701DT","2015/04",0.639455782312925,"D",149,2
"L4701DT","2015/05",0.816326530612245,"D",149,2
"L4701DT","2015/06",1,"D",149,2
"L4701DT","2015/07",0.863945578231292,"D",149,2
"L4701DT","2015/08",0.564625850340136,"D",149,2
"L4701DT","2015/09",0.659863945578231,"D",149,2
"L4701DT","2015/10",0.761904761904762,"D",149,2
"L4701DT","2015/11",0.414965986394558,"D",149,2
"L4701DT","2015/12",0.707482993197279,"D",149,2
"L4701DT","2016/01",0.224489795918367,"D",149,2
"L4701DT","2016/02",0.319727891156463,"D",149,2
"L4701DT","2016/03",0.768707482993197,"D",149,2
"L4701DT","2016/04",0.63265306122449,"D",149,2
"L4701DT","2016/05",0.639455782312925,"D",149,2
"L4701DT","2016/06",0.884353741496599,"D",149,2
"L4701HST","2013/01",NA,"D",215,1
"L4701HST","2013/02",NA,"D",215,1
"L4701HST","2013/03",NA,"D",215,1
"L4701HST","2013/04",NA,"D",215,1
"L4701HST","2013/05",NA,"D",215,1
"L4701HST","2013/06",NA,"D",215,1
"L4701HST","2013/07",NA,"D",215,1
"L4701HST","2013/08",NA,"D",215,1
"L4701HST","2013/09",NA,"D",215,1
"L4701HST","2013/10",NA,"D",215,1
"L4701HST","2013/11",NA,"D",215,1
"L4701HST","2013/12",NA,"D",215,1
"L4701HST","2014/01",NA,"D",215,1
"L4701HST","2014/02",NA,"D",215,1
"L4701HST","2014/03",0,"D",215,1
"L4701HST","2014/04",0.014018691588785,"D",215,1
"L4701HST","2014/05",0.0654205607476635,"D",215,1
"L4701HST","2014/06",0.163551401869159,"D",215,1
"L4701HST","2014/07",0.121495327102804,"D",215,1
"L4701HST","2014/08",0.238317757009346,"D",215,1
"L4701HST","2014/09",0.233644859813084,"D",215,1
"L4701HST","2014/10",0.191588785046729,"D",215,1
"L4701HST","2014/11",0.242990654205607,"D",215,1
"L4701HST","2014/12",0.523364485981308,"D",215,1
"L4701HST","2015/01",0.135514018691589,"D",215,1
"L4701HST","2015/02",0.116822429906542,"D",215,1
"L4701HST","2015/03",0.44392523364486,"D",215,1
"L4701HST","2015/04",0.523364485981308,"D",215,1
"L4701HST","2015/05",0.761682242990654,"D",215,1
"L4701HST","2015/06",0.967289719626168,"D",215,1
"L4701HST","2015/07",0.850467289719626,"D",215,1
"L4701HST","2015/08",0.672897196261682,"D",215,1
"L4701HST","2015/09",0.728971962616822,"D",215,1
"L4701HST","2015/10",0.719626168224299,"D",215,1
"L4701HST","2015/11",0.429906542056075,"D",215,1
"L4701HST","2015/12",1,"D",215,1
"L4701HST","2016/01",0.35981308411215,"D",215,1
"L4701HST","2016/02",0.453271028037383,"D",215,1
"L4701HST","2016/03",0.761682242990654,"D",215,1
"L4701HST","2016/04",0.850467289719626,"D",215,1
"L4701HST","2016/05",0.827102803738318,"D",215,1
"L4701HST","2016/06",0.831775700934579,"D",215,1
"L6060HSTC","2013/01",NA,"B",131,15
"L6060HSTC","2013/02",NA,"B",131,15
"L6060HSTC","2013/03",NA,"B",131,15
"L6060HSTC","2013/04",NA,"B",131,15
"L6060HSTC","2013/05",NA,"B",131,15
"L6060HSTC","2013/06",NA,"B",131,15
"L6060HSTC","2013/07",0.0431034482758621,"B",131,15
"L6060HSTC","2013/08",0.146551724137931,"B",131,15
"L6060HSTC","2013/09",0.224137931034483,"B",131,15
"L6060HSTC","2013/10",0.21551724137931,"B",131,15
"L6060HSTC","2013/11",0.155172413793103,"B",131,15
"L6060HSTC","2013/12",0.741379310344828,"B",131,15
"L6060HSTC","2014/01",0,"B",131,15
"L6060HSTC","2014/02",0.0258620689655172,"B",131,15
"L6060HSTC","2014/03",0.172413793103448,"B",131,15
"L6060HSTC","2014/04",0.146551724137931,"B",131,15
"L6060HSTC","2014/05",0.344827586206897,"B",131,15
"L6060HSTC","2014/06",0.456896551724138,"B",131,15
"L6060HSTC","2014/07",0.293103448275862,"B",131,15
"L6060HSTC","2014/08",0.137931034482759,"B",131,15
"L6060HSTC","2014/09",0.379310344827586,"B",131,15
"L6060HSTC","2014/10",0.241379310344828,"B",131,15
"L6060HSTC","2014/11",0.25,"B",131,15
"L6060HSTC","2014/12",0.698275862068966,"B",131,15
"L6060HSTC","2015/01",0.146551724137931,"B",131,15
"L6060HSTC","2015/02",0.198275862068966,"B",131,15
"L6060HSTC","2015/03",0.25,"B",131,15
"L6060HSTC","2015/04",0.318965517241379,"B",131,15
"L6060HSTC","2015/05",0.439655172413793,"B",131,15
"L6060HSTC","2015/06",0.508620689655172,"B",131,15
"L6060HSTC","2015/07",0.551724137931034,"B",131,15
"L6060HSTC","2015/08",0.28448275862069,"B",131,15
"L6060HSTC","2015/09",0.353448275862069,"B",131,15
"L6060HSTC","2015/10",0.439655172413793,"B",131,15
"L6060HSTC","2015/11",0.172413793103448,"B",131,15
"L6060HSTC","2015/12",1,"B",131,15
"L6060HSTC","2016/01",0.155172413793103,"B",131,15
"L6060HSTC","2016/02",0.189655172413793,"B",131,15
"L6060HSTC","2016/03",0.310344827586207,"B",131,15
"L6060HSTC","2016/04",0.456896551724138,"B",131,15
"L6060HSTC","2016/05",0.491379310344828,"B",131,15
"L6060HSTC","2016/06",0.698275862068966,"B",131,15
"M135GXDTC-F","2013/01",NA,"C",163,1
"M135GXDTC-F","2013/02",NA,"C",163,1
"M135GXDTC-F","2013/03",NA,"C",163,1
"M135GXDTC-F","2013/04",0,"C",163,1
"M135GXDTC-F","2013/05",NA,"C",163,1
"M135GXDTC-F","2013/06",0.0123456790123457,"C",163,1
"M135GXDTC-F","2013/07",0.12962962962963,"C",163,1
"M135GXDTC-F","2013/08",0.179012345679012,"C",163,1
"M135GXDTC-F","2013/09",0.253086419753086,"C",163,1
"M135GXDTC-F","2013/10",0.246913580246914,"C",163,1
"M135GXDTC-F","2013/11",0.259259259259259,"C",163,1
"M135GXDTC-F","2013/12",0.919753086419753,"C",163,1
"M135GXDTC-F","2014/01",0.160493827160494,"C",163,1
"M135GXDTC-F","2014/02",0.135802469135802,"C",163,1
"M135GXDTC-F","2014/03",0.320987654320988,"C",163,1
"M135GXDTC-F","2014/04",0.277777777777778,"C",163,1
"M135GXDTC-F","2014/05",0.253086419753086,"C",163,1
"M135GXDTC-F","2014/06",0.327160493827161,"C",163,1
"M135GXDTC-F","2014/07",0.314814814814815,"C",163,1
"M135GXDTC-F","2014/08",0.302469135802469,"C",163,1
"M135GXDTC-F","2014/09",0.358024691358025,"C",163,1
"M135GXDTC-F","2014/10",0.308641975308642,"C",163,1
"M135GXDTC-F","2014/11",0.364197530864198,"C",163,1
"M135GXDTC-F","2014/12",1,"C",163,1
"M135GXDTC-F","2015/01",0.222222222222222,"C",163,1
"M135GXDTC-F","2015/02",0.166666666666667,"C",163,1
"M135GXDTC-F","2015/03",0.290123456790123,"C",163,1
"M135GXDTC-F","2015/04",0.234567901234568,"C",163,1
"M135GXDTC-F","2015/05",0.345679012345679,"C",163,1
"M135GXDTC-F","2015/06",0.407407407407407,"C",163,1
"M135GXDTC-F","2015/07",0.419753086419753,"C",163,1
"M135GXDTC-F","2015/08",0.228395061728395,"C",163,1
"M135GXDTC-F","2015/09",0.222222222222222,"C",163,1
"M135GXDTC-F","2015/10",0.234567901234568,"C",163,1
"M135GXDTC-F","2015/11",0.197530864197531,"C",163,1
"M135GXDTC-F","2015/12",0.358024691358025,"C",163,1
"M135GXDTC-F","2016/01",0.0864197530864197,"C",163,1
"M135GXDTC-F","2016/02",0.0679012345679012,"C",163,1
"M135GXDTC-F","2016/03",0.160493827160494,"C",163,1
"M135GXDTC-F","2016/04",0.141975308641975,"C",163,1
"M135GXDTC-F","2016/05",0.12962962962963,"C",163,1
"M135GXDTC-F","2016/06",0.203703703703704,"C",163,1
"M6060HD","2013/01",NA,"B",82,4
"M6060HD","2013/02",NA,"B",82,4
"M6060HD","2013/03",NA,"B",82,4
"M6060HD","2013/04",NA,"B",82,4
"M6060HD","2013/05",NA,"B",82,4
"M6060HD","2013/06",NA,"B",82,4
"M6060HD","2013/07",0,"B",82,4
"M6060HD","2013/08",0.0641025641025641,"B",82,4
"M6060HD","2013/09",0.205128205128205,"B",82,4
"M6060HD","2013/10",0.115384615384615,"B",82,4
"M6060HD","2013/11",0.0641025641025641,"B",82,4
"M6060HD","2013/12",0.384615384615385,"B",82,4
"M6060HD","2014/01",0.0384615384615385,"B",82,4
"M6060HD","2014/02",0.0256410256410256,"B",82,4
"M6060HD","2014/03",0.435897435897436,"B",82,4
"M6060HD","2014/04",0.730769230769231,"B",82,4
"M6060HD","2014/05",0.551282051282051,"B",82,4
"M6060HD","2014/06",0.551282051282051,"B",82,4
"M6060HD","2014/07",0.397435897435897,"B",82,4
"M6060HD","2014/08",0.448717948717949,"B",82,4
"M6060HD","2014/09",0.551282051282051,"B",82,4
"M6060HD","2014/10",0.448717948717949,"B",82,4
"M6060HD","2014/11",0.282051282051282,"B",82,4
"M6060HD","2014/12",0.91025641025641,"B",82,4
"M6060HD","2015/01",0.230769230769231,"B",82,4
