"cd","yr_mon","clst_type","qnty","frcst_from_now"
"BX25DLB-R-1","2017/05","E",NA,646.7147379461
"BX25DLB-R-1","2017/06","E",NA,542.338891742732
"BX2370V-1","2014/02","E",1,NA
"BX2370V-1","2014/03","E",9,NA
"BX2370V-1","2014/04","E",18,NA
"BX2370V-1","2014/05","E",33,NA
"BX2370V-1","2014/06","E",46,NA
"BX2370V-1","2014/07","E",43,NA
"BX2370V-1","2014/08","E",47,NA
"BX2370V-1","2014/09","E",99,NA
"BX2370V-1","2014/10","E",47,NA
"BX2370V-1","2014/11","E",33,NA
"BX2370V-1","2014/12","E",54,NA
"BX2370V-1","2015/01","E",25,NA
"BX2370V-1","2015/02","E",30,NA
"BX2370V-1","2015/03","E",62,NA
"BX2370V-1","2015/04","E",85,NA
"BX2370V-1","2015/05","E",154,NA
"BX2370V-1","2015/06","E",136,NA
"BX2370V-1","2015/07","E",100,NA
"BX2370V-1","2015/08","E",51,NA
"BX2370V-1","2015/09","E",59,NA
"BX2370V-1","2015/10","E",70,NA
"BX2370V-1","2015/11","E",27,NA
"BX2370V-1","2015/12","E",54,NA
"BX2370V-1","2016/01","E",27,NA
"BX2370V-1","2016/02","E",31,NA
"BX2370V-1","2016/03","E",82,NA
"BX2370V-1","2016/04","E",90,NA
"BX2370V-1","2016/05","E",91,NA
"BX2370V-1","2016/06","E",133,133
"BX2370V-1","2016/07","E",NA,93.795484951769
"BX2370V-1","2016/08","E",NA,70.4053795783546
"BX2370V-1","2016/09","E",NA,61.5067247013701
"BX2370V-1","2016/10","E",NA,60.329074317156
"BX2370V-1","2016/11","E",NA,43.0294769298069
"BX2370V-1","2016/12","E",NA,50.759315013777
"BX2370V-1","2017/01","E",NA,45.2051398029878
"BX2370V-1","2017/02","E",NA,44.0422167281179
"BX2370V-1","2017/03","E",NA,58.1941749287332
"BX2370V-1","2017/04","E",NA,65.4058714200936
"BX2370V-1","2017/05","E",NA,63.3881256993199
"BX2370V-1","2017/06","E",NA,67.5699899420042
"BX2370TV60-1","2014/02","E",3,NA
"BX2370TV60-1","2014/03","E",11,NA
"BX2370TV60-1","2014/04","E",35,NA
"BX2370TV60-1","2014/05","E",72,NA
"BX2370TV60-1","2014/06","E",74,NA
"BX2370TV60-1","2014/07","E",83,NA
"BX2370TV60-1","2014/08","E",41,NA
"BX2370TV60-1","2014/09","E",105,NA
"BX2370TV60-1","2014/10","E",34,NA
"BX2370TV60-1","2014/11","E",34,NA
"BX2370TV60-1","2014/12","E",57,NA
"BX2370TV60-1","2015/01","E",13,NA
"BX2370TV60-1","2015/02","E",26,NA
"BX2370TV60-1","2015/03","E",67,NA
"BX2370TV60-1","2015/04","E",157,NA
"BX2370TV60-1","2015/05","E",155,NA
"BX2370TV60-1","2015/06","E",145,NA
"BX2370TV60-1","2015/07","E",94,NA
"BX2370TV60-1","2015/08","E",50,NA
"BX2370TV60-1","2015/09","E",44,NA
"BX2370TV60-1","2015/10","E",57,NA
"BX2370TV60-1","2015/11","E",24,NA
"BX2370TV60-1","2015/12","E",41,NA
"BX2370TV60-1","2016/01","E",10,NA
"BX2370TV60-1","2016/02","E",16,NA
"BX2370TV60-1","2016/03","E",53,NA
"BX2370TV60-1","2016/04","E",86,NA
"BX2370TV60-1","2016/05","E",88,NA
"BX2370TV60-1","2016/06","E",84,84
"BX2370TV60-1","2016/07","E",NA,92.3408204917477
"BX2370TV60-1","2016/08","E",NA,83.3522570983288
"BX2370TV60-1","2016/09","E",NA,74.0549423783037
"BX2370TV60-1","2016/10","E",NA,65.1867963634181
"BX2370TV60-1","2016/11","E",NA,53.1301871646636
"BX2370TV60-1","2016/12","E",NA,43.5940090778546
"BX2370TV60-1","2017/01","E",NA,39.5085199612358
"BX2370TV60-1","2017/02","E",NA,47.9245524572129
"BX2370TV60-1","2017/03","E",NA,64.8096086882634
"BX2370TV60-1","2017/04","E",NA,81.2431816610267
"BX2370TV60-1","2017/05","E",NA,95.0887204154488
"BX2370TV60-1","2017/06","E",NA,103.583280252986
"BX2370RV60-1","2014/02","E",4,NA
"BX2370RV60-1","2014/03","E",36,NA
"BX2370RV60-1","2014/04","E",57,NA
"BX2370RV60-1","2014/05","E",103,NA
"BX2370RV60-1","2014/06","E",109,NA
"BX2370RV60-1","2014/07","E",91,NA
"BX2370RV60-1","2014/08","E",86,NA
"BX2370RV60-1","2014/09","E",144,NA
"BX2370RV60-1","2014/10","E",86,NA
"BX2370RV60-1","2014/11","E",54,NA
"BX2370RV60-1","2014/12","E",82,NA
"BX2370RV60-1","2015/01","E",24,NA
"BX2370RV60-1","2015/02","E",36,NA
"BX2370RV60-1","2015/03","E",138,NA
"BX2370RV60-1","2015/04","E",263,NA
"BX2370RV60-1","2015/05","E",219,NA
"BX2370RV60-1","2015/06","E",204,NA
"BX2370RV60-1","2015/07","E",162,NA
"BX2370RV60-1","2015/08","E",84,NA
"BX2370RV60-1","2015/09","E",79,NA
"BX2370RV60-1","2015/10","E",66,NA
"BX2370RV60-1","2015/11","E",35,NA
"BX2370RV60-1","2015/12","E",39,NA
"BX2370RV60-1","2016/01","E",18,NA
"BX2370RV60-1","2016/02","E",41,NA
"BX2370RV60-1","2016/03","E",117,NA
"BX2370RV60-1","2016/04","E",149,NA
"BX2370RV60-1","2016/05","E",161,NA
"BX2370RV60-1","2016/06","E",145,145
"BX2370RV60-1","2016/07","E",NA,142.3738
"BX2370RV60-1","2016/08","E",NA,105.190533333333
"BX2370RV60-1","2016/09","E",NA,93.1300333333332
"BX2370RV60-1","2016/10","E",NA,70.3079666666667
"BX2370RV60-1","2016/11","E",NA,53.4134666666667
"BX2370RV60-1","2016/12","E",NA,48.1935000000001
"BX2370RV60-1","2017/01","E",NA,67.1330333333334
"BX2370RV60-1","2017/02","E",NA,87.4175666666667
"BX2370RV60-1","2017/03","E",NA,123.5629
"BX2370RV60-1","2017/04","E",NA,160.813366666667
"BX2370RV60-1","2017/05","E",NA,160.296766666667
"BX2370RV60-1","2017/06","E",NA,145.2143
"BX2370RV-1","2014/02","E",1,NA
"BX2370RV-1","2014/03","E",9,NA
"BX2370RV-1","2014/04","E",17,NA
"BX2370RV-1","2014/05","E",34,NA
"BX2370RV-1","2014/06","E",54,NA
"BX2370RV-1","2014/07","E",68,NA
"BX2370RV-1","2014/08","E",69,NA
"BX2370RV-1","2014/09","E",111,NA
"BX2370RV-1","2014/10","E",54,NA
"BX2370RV-1","2014/11","E",41,NA
"BX2370RV-1","2014/12","E",59,NA
"BX2370RV-1","2015/01","E",29,NA
"BX2370RV-1","2015/02","E",52,NA
"BX2370RV-1","2015/03","E",89,NA
"BX2370RV-1","2015/04","E",147,NA
"BX2370RV-1","2015/05","E",188,NA
"BX2370RV-1","2015/06","E",156,NA
"BX2370RV-1","2015/07","E",142,NA
"BX2370RV-1","2015/08","E",68,NA
"BX2370RV-1","2015/09","E",71,NA
"BX2370RV-1","2015/10","E",61,NA
"BX2370RV-1","2015/11","E",37,NA
"BX2370RV-1","2015/12","E",59,NA
"BX2370RV-1","2016/01","E",32,NA
"BX2370RV-1","2016/02","E",62,NA
"BX2370RV-1","2016/03","E",124,NA
"BX2370RV-1","2016/04","E",115,NA
"BX2370RV-1","2016/05","E",120,NA
"BX2370RV-1","2016/06","E",127,127
"BX2370RV-1","2016/07","E",NA,120.7719
"BX2370RV-1","2016/08","E",NA,89.801
"BX2370RV-1","2016/09","E",NA,77.3131666666667
"BX2370RV-1","2016/10","E",NA,67.0727
"BX2370RV-1","2016/11","E",NA,64.5336333333333
"BX2370RV-1","2016/12","E",NA,69.4823666666667
"BX2370RV-1","2017/01","E",NA,68.9676333333333
"BX2370RV-1","2017/02","E",NA,72.3085999999999
"BX2370RV-1","2017/03","E",NA,77.4999666666666
"BX2370RV-1","2017/04","E",NA,85.7459666666666
"BX2370RV-1","2017/05","E",NA,89.4602999999999
"BX2370RV-1","2017/06","E",NA,87.8353666666666
"BX1870V-1","2014/03","E",6,NA
"BX1870V-1","2014/04","E",12,NA
"BX1870V-1","2014/05","E",26,NA
"BX1870V-1","2014/06","E",38,NA
"BX1870V-1","2014/07","E",35,NA
"BX1870V-1","2014/08","E",37,NA
"BX1870V-1","2014/09","E",60,NA
"BX1870V-1","2014/10","E",40,NA
"BX1870V-1","2014/11","E",24,NA
"BX1870V-1","2014/12","E",43,NA
"BX1870V-1","2015/01","E",15,NA
"BX1870V-1","2015/02","E",19,NA
"BX1870V-1","2015/03","E",45,NA
"BX1870V-1","2015/04","E",99,NA
"BX1870V-1","2015/05","E",125,NA
"BX1870V-1","2015/06","E",95,NA
"BX1870V-1","2015/07","E",84,NA
"BX1870V-1","2015/08","E",49,NA
"BX1870V-1","2015/09","E",72,NA
"BX1870V-1","2015/10","E",39,NA
"BX1870V-1","2015/11","E",47,NA
"BX1870V-1","2015/12","E",45,NA
"BX1870V-1","2016/01","E",18,NA
"BX1870V-1","2016/02","E",26,NA
"BX1870V-1","2016/03","E",74,NA
"BX1870V-1","2016/04","E",107,NA
"BX1870V-1","2016/05","E",104,NA
"BX1870V-1","2016/06","E",96,96
"BX1870V-1","2016/07","E",NA,82.1862333333333
"BX1870V-1","2016/08","E",NA,67.5800999999999
"BX1870V-1","2016/09","E",NA,57.7110333333333
"BX1870V-1","2016/10","E",NA,48.0609
"BX1870V-1","2016/11","E",NA,50.1056333333333
"BX1870V-1","2016/12","E",NA,44.5397
"BX1870V-1","2017/01","E",NA,38.8734666666667
"BX1870V-1","2017/02","E",NA,43.9767666666667
"BX1870V-1","2017/03","E",NA,58.6854333333334
"BX1870V-1","2017/04","E",NA,68.9735000000001
"BX1870V-1","2017/05","E",NA,75.5482
"BX1870V-1","2017/06","E",NA,88.1018666666666
"BX1870TV54-1","2014/02","E",5,NA
"BX1870TV54-1","2014/03","E",12,NA
"BX1870TV54-1","2014/04","E",24,NA
"BX1870TV54-1","2014/05","E",32,NA
"BX1870TV54-1","2014/06","E",65,NA
"BX1870TV54-1","2014/07","E",38,NA
"BX1870TV54-1","2014/08","E",50,NA
"BX1870TV54-1","2014/09","E",76,NA
"BX1870TV54-1","2014/10","E",35,NA
"BX1870TV54-1","2014/11","E",22,NA
"BX1870TV54-1","2014/12","E",34,NA
"BX1870TV54-1","2015/01","E",12,NA
"BX1870TV54-1","2015/02","E",24,NA
"BX1870TV54-1","2015/03","E",43,NA
"BX1870TV54-1","2015/04","E",107,NA
"BX1870TV54-1","2015/05","E",125,NA
"BX1870TV54-1","2015/06","E",97,NA
"BX1870TV54-1","2015/07","E",92,NA
"BX1870TV54-1","2015/08","E",50,NA
"BX1870TV54-1","2015/09","E",52,NA
"BX1870TV54-1","2015/10","E",63,NA
"BX1870TV54-1","2015/11","E",30,NA
"BX1870TV54-1","2015/12","E",35,NA
"BX1870TV54-1","2016/01","E",18,NA
"BX1870TV54-1","2016/02","E",16,NA
"BX1870TV54-1","2016/03","E",60,NA
"BX1870TV54-1","2016/04","E",105,NA
"BX1870TV54-1","2016/05","E",98,NA
"BX1870TV54-1","2016/06","E",92,92
"BX1870TV54-1","2016/07","E",NA,85.6527924301982
"BX1870TV54-1","2016/08","E",NA,59.9566980403603
"BX1870TV54-1","2016/09","E",NA,55.2518867881059
"BX1870TV54-1","2016/10","E",NA,55.0366803572239
"BX1870TV54-1","2016/11","E",NA,43.0871893343567
"BX1870TV54-1","2016/12","E",NA,46.1340686691911
"BX1870TV54-1","2017/01","E",NA,33.9882541266359
"BX1870TV54-1","2017/02","E",NA,27.8687515755263
"BX1870TV54-1","2017/03","E",NA,54.462264031365
"BX1870TV54-1","2017/04","E",NA,65.4862079109218
"BX1870TV54-1","2017/05","E",NA,68.9214961649683
"BX1870TV54-1","2017/06","E",NA,87.6147557586325
"B3350SUHSD","2014/03","D",2,NA
"B3350SUHSD","2014/04","D",3,NA
"B3350SUHSD","2014/05","D",15,NA
"B3350SUHSD","2014/06","D",13,NA
"B3350SUHSD","2014/07","D",11,NA
"B3350SUHSD","2014/08","D",22,NA
"B3350SUHSD","2014/09","D",22,NA
"B3350SUHSD","2014/10","D",18,NA
"B3350SUHSD","2014/11","D",19,NA
"B3350SUHSD","2014/12","D",39,NA
"B3350SUHSD","2015/01","D",9,NA
"B3350SUHSD","2015/02","D",22,NA
"B3350SUHSD","2015/03","D",41,NA
"B3350SUHSD","2015/04","D",46,NA
"B3350SUHSD","2015/05","D",63,NA
"B3350SUHSD","2015/06","D",57,NA
"B3350SUHSD","2015/07","D",36,NA
"B3350SUHSD","2015/08","D",37,NA
"B3350SUHSD","2015/09","D",36,NA
"B3350SUHSD","2015/10","D",36,NA
"B3350SUHSD","2015/11","D",19,NA
"B3350SUHSD","2015/12","D",29,NA
"B3350SUHSD","2016/01","D",13,NA
"B3350SUHSD","2016/02","D",13,NA
"B3350SUHSD","2016/03","D",28,NA
"B3350SUHSD","2016/04","D",30,NA
"B3350SUHSD","2016/05","D",29,NA
"B3350SUHSD","2016/06","D",42,42
"B3350SUHSD","2016/07","D",NA,37.5298673482807
"B3350SUHSD","2016/08","D",NA,38.7234978111331
"B3350SUHSD","2016/09","D",NA,39.326265644531
"B3350SUHSD","2016/10","D",NA,40.4430269011167
"B3350SUHSD","2016/11","D",NA,34.2436670834195
"B3350SUHSD","2016/12","D",NA,35.8882296644501
"B3350SUHSD","2017/01","D",NA,34.8163049508047
"B3350SUHSD","2017/02","D",NA,24.8103495917983
"B3350SUHSD","2017/03","D",NA,28.8503261528396
"B3350SUHSD","2017/04","D",NA,28.5240926633624
"B3350SUHSD","2017/05","D",NA,25.5094988119313
"B3350SUHSD","2017/06","D",NA,22.7684213551452
"B3350HSDC","2013/09","B",8,NA
"B3350HSDC","2013/10","B",20,NA
"B3350HSDC","2013/11","B",28,NA
"B3350HSDC","2013/12","B",54,NA
"B3350HSDC","2014/01","B",16,NA
"B3350HSDC","2014/02","B",18,NA
"B3350HSDC","2014/03","B",32,NA
"B3350HSDC","2014/04","B",31,NA
"B3350HSDC","2014/05","B",28,NA
"B3350HSDC","2014/06","B",30,NA
"B3350HSDC","2014/07","B",24,NA
"B3350HSDC","2014/08","B",20,NA
"B3350HSDC","2014/09","B",30,NA
"B3350HSDC","2014/10","B",37,NA
"B3350HSDC","2014/11","B",29,NA
"B3350HSDC","2014/12","B",37,NA
"B3350HSDC","2015/01","B",23,NA
"B3350HSDC","2015/02","B",19,NA
"B3350HSDC","2015/03","B",24,NA
"B3350HSDC","2015/04","B",34,NA
"B3350HSDC","2015/05","B",43,NA
"B3350HSDC","2015/06","B",47,NA
"B3350HSDC","2015/07","B",44,NA
"B3350HSDC","2015/08","B",31,NA
"B3350HSDC","2015/09","B",33,NA
"B3350HSDC","2015/10","B",36,NA
"B3350HSDC","2015/11","B",19,NA
"B3350HSDC","2015/12","B",42,NA
"B3350HSDC","2016/01","B",16,NA
"B3350HSDC","2016/02","B",26,NA
"B3350HSDC","2016/03","B",15,NA
"B3350HSDC","2016/04","B",14,NA
"B3350HSDC","2016/05","B",35,NA
"B3350HSDC","2016/06","B",31,31
"B3350HSDC","2016/07","B",NA,33.3617333333333
"B3350HSDC","2016/08","B",NA,29.1471
"B3350HSDC","2016/09","B",NA,29.5477
"B3350HSDC","2016/10","B",NA,31.4432666666666
"B3350HSDC","2016/11","B",NA,28.4325666666667
"B3350HSDC","2016/12","B",NA,33.5915
"B3350HSDC","2017/01","B",NA,31.4445666666667
"B3350HSDC","2017/02","B",NA,32.5423666666667
"B3350HSDC","2017/03","B",NA,28.6997666666667
"B3350HSDC","2017/04","B",NA,25.9876666666667
"B3350HSDC","2017/05","B",NA,28.5969666666667
"B3350HSDC","2017/06","B",NA,27.8609333333333
"B3350HSD","2014/03","E",1,NA
"B3350HSD","2014/04","E",12,NA
"B3350HSD","2014/05","E",21,NA
"B3350HSD","2014/06","E",33,NA
"B3350HSD","2014/07","E",24,NA
"B3350HSD","2014/08","E",29,NA
"B3350HSD","2014/09","E",35,NA
"B3350HSD","2014/10","E",20,NA
"B3350HSD","2014/11","E",20,NA
"B3350HSD","2014/12","E",30,NA
"B3350HSD","2015/01","E",15,NA
"B3350HSD","2015/02","E",14,NA
"B3350HSD","2015/03","E",31,NA
"B3350HSD","2015/04","E",60,NA
"B3350HSD","2015/05","E",81,NA
"B3350HSD","2015/06","E",87,NA
"B3350HSD","2015/07","E",70,NA
"B3350HSD","2015/08","E",27,NA
"B3350HSD","2015/09","E",46,NA
"B3350HSD","2015/10","E",30,NA
"B3350HSD","2015/11","E",17,NA
"B3350HSD","2015/12","E",37,NA
"B3350HSD","2016/01","E",9,NA
"B3350HSD","2016/02","E",14,NA
"B3350HSD","2016/03","E",28,NA
"B3350HSD","2016/04","E",35,NA
"B3350HSD","2016/05","E",53,NA
"B3350HSD","2016/06","E",44,44
"B3350HSD","2016/07","E",NA,45.3464109740588
"B3350HSD","2016/08","E",NA,39.7507527594663
"B3350HSD","2016/09","E",NA,38.7586086412443
"B3350HSD","2016/10","E",NA,39.0249622206045
"B3350HSD","2016/11","E",NA,34.9499935268325
"B3350HSD","2016/12","E",NA,35.6346530779117
"B3350HSD","2017/01","E",NA,34.9760266137416
"B3350HSD","2017/02","E",NA,35.1446707863224
"B3350HSD","2017/03","E",NA,36.0026472907457
"B3350HSD","2017/04","E",NA,36.9402527731389
"B3350HSD","2017/05","E",NA,36.8501187844631
"B3350HSD","2017/06","E",NA,36.8694580824178
"B2650HSDC","2013/05","B",1,NA
"B2650HSDC","2013/06","B",1,NA
"B2650HSDC","2013/07","B",17,NA
"B2650HSDC","2013/08","B",25,NA
"B2650HSDC","2013/09","B",35,NA
"B2650HSDC","2013/10","B",42,NA
"B2650HSDC","2013/11","B",43,NA
"B2650HSDC","2013/12","B",57,NA
"B2650HSDC","2014/01","B",30,NA
"B2650HSDC","2014/02","B",41,NA
"B2650HSDC","2014/03","B",39,NA
"B2650HSDC","2014/04","B",60,NA
"B2650HSDC","2014/05","B",53,NA
"B2650HSDC","2014/06","B",63,NA
"B2650HSDC","2014/07","B",49,NA
"B2650HSDC","2014/08","B",45,NA
"B2650HSDC","2014/09","B",57,NA
"B2650HSDC","2014/10","B",87,NA
"B2650HSDC","2014/11","B",85,NA
"B2650HSDC","2014/12","B",122,NA
"B2650HSDC","2015/01","B",28,NA
"B2650HSDC","2015/02","B",38,NA
"B2650HSDC","2015/03","B",63,NA
"B2650HSDC","2015/04","B",60,NA
"B2650HSDC","2015/05","B",66,NA
"B2650HSDC","2015/06","B",82,NA
"B2650HSDC","2015/07","B",69,NA
"B2650HSDC","2015/08","B",49,NA
"B2650HSDC","2015/09","B",82,NA
"B2650HSDC","2015/10","B",80,NA
"B2650HSDC","2015/11","B",83,NA
"B2650HSDC","2015/12","B",135,NA
"B2650HSDC","2016/01","B",43,NA
"B2650HSDC","2016/02","B",46,NA
"B2650HSDC","2016/03","B",42,NA
"B2650HSDC","2016/04","B",65,NA
"B2650HSDC","2016/05","B",69,NA
"B2650HSDC","2016/06","B",79,79
"B2650HSDC","2016/07","B",NA,65.1037454607261
"B2650HSDC","2016/08","B",NA,60.8862749714125
"B2650HSDC","2016/09","B",NA,63.8842142527116
"B2650HSDC","2016/10","B",NA,72.2538914588288
"B2650HSDC","2016/11","B",NA,79.105597383664
"B2650HSDC","2016/12","B",NA,102.786048317118
"B2650HSDC","2017/01","B",NA,85.677497762557
"B2650HSDC","2017/02","B",NA,79.6926504202341
"B2650HSDC","2017/03","B",NA,55.8608481078415
"B2650HSDC","2017/04","B",NA,61.5790387708485
"B2650HSDC","2017/05","B",NA,66.9851636651493
"B2650HSDC","2017/06","B",NA,70.8371075174355
"B2650HSD","2014/02","E",1,NA
"B2650HSD","2014/03","E",19,NA
"B2650HSD","2014/04","E",42,NA
"B2650HSD","2014/05","E",83,NA
"B2650HSD","2014/06","E",131,NA
"B2650HSD","2014/07","E",109,NA
"B2650HSD","2014/08","E",109,NA
"B2650HSD","2014/09","E",179,NA
"B2650HSD","2014/10","E",120,NA
"B2650HSD","2014/11","E",94,NA
"B2650HSD","2014/12","E",157,NA
"B2650HSD","2015/01","E",76,NA
"B2650HSD","2015/02","E",64,NA
"B2650HSD","2015/03","E",138,NA
"B2650HSD","2015/04","E",250,NA
"B2650HSD","2015/05","E",298,NA
"B2650HSD","2015/06","E",277,NA
"B2650HSD","2015/07","E",207,NA
"B2650HSD","2015/08","E",127,NA
"B2650HSD","2015/09","E",160,NA
"B2650HSD","2015/10","E",157,NA
"B2650HSD","2015/11","E",111,NA
"B2650HSD","2015/12","E",153,NA
"B2650HSD","2016/01","E",50,NA
"B2650HSD","2016/02","E",78,NA
"B2650HSD","2016/03","E",153,NA
"B2650HSD","2016/04","E",228,NA
"B2650HSD","2016/05","E",254,NA
"B2650HSD","2016/06","E",262,262
"B2650HSD","2016/07","E",NA,209.561912411397
"B2650HSD","2016/08","E",NA,129.561912411397
"B2650HSD","2016/09","E",NA,162.561912411397
"B2650HSD","2016/10","E",NA,159.561912411397
"B2650HSD","2016/11","E",NA,113.561912411397
"B2650HSD","2016/12","E",NA,155.561912411397
"B2650HSD","2017/01","E",NA,52.5619124113967
"B2650HSD","2017/02","E",NA,80.5619124113966
"B2650HSD","2017/03","E",NA,155.561912411397
"B2650HSD","2017/04","E",NA,230.561912411397
"B2650HSD","2017/05","E",NA,256.561912411397
"B2650HSD","2017/06","E",NA,264.561912411397
"B26","2013/03","B",1,NA
"B26","2013/05","B",2,NA
"B26","2013/06","B",1,NA
"B26","2013/07","B",23,NA
"B26","2013/08","B",17,NA
"B26","2013/09","B",17,NA
"B26","2013/10","B",28,NA
"B26","2013/11","B",17,NA
"B26","2013/12","B",36,NA
"B26","2014/01","B",12,NA
"B26","2014/02","B",23,NA
"B26","2014/03","B",50,NA
"B26","2014/04","B",23,NA
"B26","2014/05","B",39,NA
"B26","2014/06","B",34,NA
"B26","2014/07","B",27,NA
"B26","2014/08","B",27,NA
"B26","2014/09","B",24,NA
"B26","2014/10","B",19,NA
"B26","2014/11","B",17,NA
"B26","2014/12","B",35,NA
"B26","2015/01","B",49,NA
"B26","2015/02","B",7,NA
"B26","2015/03","B",23,NA
"B26","2015/04","B",37,NA
"B26","2015/05","B",50,NA
"B26","2015/06","B",36,NA
"B26","2015/07","B",31,NA
"B26","2015/08","B",35,NA
"B26","2015/09","B",26,NA
"B26","2015/10","B",35,NA
"B26","2015/11","B",22,NA
"B26","2015/12","B",71,NA
"B26","2016/01","B",40,NA
"B26","2016/02","B",54,NA
"B26","2016/03","B",42,NA
"B26","2016/04","B",52,NA
"B26","2016/05","B",60,NA
"B26","2016/06","B",96,96
"B26","2016/07","B",NA,138.821475863457
"B26","2016/08","B",NA,161.362759828568
"B26","2016/09","B",NA,195.693778753281
"B26","2016/10","B",NA,204.376566171646
"B26","2016/11","B",NA,224.964885473251
"B26","2016/12","B",NA,229.512165546417
"B26","2017/01","B",NA,231.259368419647
"B26","2017/02","B",NA,231.862939357758
"B26","2017/03","B",NA,232.100875139236
"B26","2017/04","B",NA,232.195234060287
"B26","2017/05","B",NA,232.232968568802
"B26","2017/06","B",NA,232.248121261597
