"cd","sal_start","sal_end","total_month","data_month","NA_month","NA_rate","data_2016","qnty.mon_ave","qnty.mon_median","qnty.mon_min","qnty.mon_max","qnty.all","qnty_mean_yr16","yr_mon","qnty","qnty_max","qnty_min","qnty_normal"
"SVL75-2W","2013/08","2016/06",35,35,0,0,TRUE,28.6,23,1,94,1001,59,"2015/09",23,94,1,0.236559139784946
"SVL75-2W","2013/08","2016/06",35,35,0,0,TRUE,28.6,23,1,94,1001,59,"2015/10",39,94,1,0.408602150537634
"SVL75-2W","2013/08","2016/06",35,35,0,0,TRUE,28.6,23,1,94,1001,59,"2015/11",27,94,1,0.279569892473118
"SVL75-2W","2013/08","2016/06",35,35,0,0,TRUE,28.6,23,1,94,1001,59,"2015/12",62,94,1,0.655913978494624
"SVL75-2W","2013/08","2016/06",35,35,0,0,TRUE,28.6,23,1,94,1001,59,"2016/01",29,94,1,0.301075268817204
"SVL75-2W","2013/08","2016/06",35,35,0,0,TRUE,28.6,23,1,94,1001,59,"2016/02",36,94,1,0.376344086021505
"SVL75-2W","2013/08","2016/06",35,35,0,0,TRUE,28.6,23,1,94,1001,59,"2016/03",94,94,1,1
"SVL75-2W","2013/08","2016/06",35,35,0,0,TRUE,28.6,23,1,94,1001,59,"2016/04",62,94,1,0.655913978494624
"SVL75-2W","2013/08","2016/06",35,35,0,0,TRUE,28.6,23,1,94,1001,59,"2016/05",48,94,1,0.505376344086022
"SVL75-2W","2013/08","2016/06",35,35,0,0,TRUE,28.6,23,1,94,1001,59,"2016/06",85,94,1,0.903225806451613
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2013/07",49,123,7,0.362068965517241
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2013/08",27,123,7,0.172413793103448
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2013/09",41,123,7,0.293103448275862
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2013/10",42,123,7,0.301724137931034
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2013/11",32,123,7,0.21551724137931
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2013/12",105,123,7,0.844827586206897
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2014/01",7,123,7,0
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2014/02",15,123,7,0.0689655172413793
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2014/03",91,123,7,0.724137931034483
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2014/04",57,123,7,0.431034482758621
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2014/05",52,123,7,0.387931034482759
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2014/06",55,123,7,0.413793103448276
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2014/07",31,123,7,0.206896551724138
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2014/08",46,123,7,0.336206896551724
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2014/09",42,123,7,0.301724137931034
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2014/10",40,123,7,0.28448275862069
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2014/11",41,123,7,0.293103448275862
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2014/12",101,123,7,0.810344827586207
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2015/01",38,123,7,0.267241379310345
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2015/02",29,123,7,0.189655172413793
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2015/03",57,123,7,0.431034482758621
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2015/04",51,123,7,0.379310344827586
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2015/05",62,123,7,0.474137931034483
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2015/06",52,123,7,0.387931034482759
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2015/07",58,123,7,0.439655172413793
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2015/08",44,123,7,0.318965517241379
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2015/09",45,123,7,0.327586206896552
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2015/10",62,123,7,0.474137931034483
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2015/11",35,123,7,0.241379310344828
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2015/12",123,123,7,1
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2016/01",34,123,7,0.232758620689655
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2016/02",46,123,7,0.336206896551724
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2016/03",53,123,7,0.396551724137931
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2016/04",28,123,7,0.181034482758621
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2016/05",17,123,7,0.0862068965517241
"SVL90-2HC","2013/07","2016/06",36,36,0,0,TRUE,47.8888888888889,44.5,7,123,1724,32.3333333333333,"2016/06",16,123,7,0.0775862068965517
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2013/06",1,250,1,0
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2013/07",51,250,1,0.200803212851406
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2013/08",41,250,1,0.160642570281124
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2013/09",62,250,1,0.244979919678715
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2013/10",35,250,1,0.136546184738956
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2013/11",66,250,1,0.261044176706827
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2013/12",158,250,1,0.630522088353414
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2014/01",45,250,1,0.176706827309237
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2014/02",43,250,1,0.168674698795181
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2014/03",79,250,1,0.313253012048193
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2014/04",88,250,1,0.349397590361446
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2014/05",86,250,1,0.34136546184739
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2014/06",105,250,1,0.417670682730924
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2014/07",74,250,1,0.293172690763052
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2014/08",75,250,1,0.29718875502008
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2014/09",102,250,1,0.405622489959839
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2014/10",97,250,1,0.385542168674699
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2014/11",73,250,1,0.289156626506024
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2014/12",235,250,1,0.939759036144578
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2015/01",64,250,1,0.253012048192771
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2015/02",70,250,1,0.27710843373494
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2015/03",111,250,1,0.441767068273092
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2015/04",118,250,1,0.469879518072289
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2015/05",114,250,1,0.453815261044177
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2015/06",127,250,1,0.506024096385542
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2015/07",114,250,1,0.453815261044177
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2015/08",127,250,1,0.506024096385542
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2015/09",123,250,1,0.48995983935743
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2015/10",139,250,1,0.55421686746988
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2015/11",115,250,1,0.457831325301205
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2015/12",250,250,1,1
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2016/01",70,250,1,0.27710843373494
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2016/02",39,250,1,0.152610441767068
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2016/03",49,250,1,0.192771084337349
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2016/04",22,250,1,0.0843373493975904
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2016/05",24,250,1,0.0923694779116466
"SVL90-2HFC","2013/06","2016/06",37,37,0,0,TRUE,86.7837837837838,75,1,250,3211,37.1666666666667,"2016/06",19,250,1,0.072289156626506
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2014/06",16,49,2,0.297872340425532
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2014/07",38,49,2,0.765957446808511
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2014/08",23,49,2,0.446808510638298
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2014/09",15,49,2,0.276595744680851
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2014/10",14,49,2,0.25531914893617
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2014/11",9,49,2,0.148936170212766
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2014/12",9,49,2,0.148936170212766
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2015/01",4,49,2,0.0425531914893617
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2015/02",8,49,2,0.127659574468085
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2015/03",19,49,2,0.361702127659574
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2015/04",40,49,2,0.808510638297872
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2015/05",42,49,2,0.851063829787234
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2015/06",36,49,2,0.723404255319149
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2015/07",32,49,2,0.638297872340426
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2015/08",21,49,2,0.404255319148936
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2015/09",11,49,2,0.191489361702128
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2015/10",11,49,2,0.191489361702128
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2015/11",12,49,2,0.212765957446809
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2015/12",4,49,2,0.0425531914893617
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2016/01",2,49,2,0
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2016/02",3,49,2,0.0212765957446809
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2016/03",22,49,2,0.425531914893617
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2016/04",41,49,2,0.829787234042553
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2016/05",49,49,2,1
"T1880A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.64,16,2,49,516,25.3333333333333,"2016/06",35,49,2,0.702127659574468
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2014/06",10,51,3,0.145833333333333
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2014/07",27,51,3,0.5
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2014/08",11,51,3,0.166666666666667
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2014/09",16,51,3,0.270833333333333
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2014/10",8,51,3,0.104166666666667
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2014/11",9,51,3,0.125
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2014/12",7,51,3,0.0833333333333333
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2015/01",3,51,3,0
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2015/02",6,51,3,0.0625
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2015/03",28,51,3,0.520833333333333
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2015/04",47,51,3,0.916666666666667
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2015/05",41,51,3,0.791666666666667
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2015/06",50,51,3,0.979166666666667
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2015/07",23,51,3,0.416666666666667
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2015/08",16,51,3,0.270833333333333
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2015/09",24,51,3,0.4375
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2015/10",15,51,3,0.25
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2015/11",10,51,3,0.145833333333333
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2015/12",5,51,3,0.0416666666666667
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2016/01",3,51,3,0
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2016/02",6,51,3,0.0625
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2016/03",27,51,3,0.5
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2016/04",51,51,3,1
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2016/05",51,51,3,1
"T2080A2-42","2014/06","2016/06",25,25,0,0,TRUE,20.8,16,3,51,520,27.3333333333333,"2016/06",26,51,3,0.479166666666667
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2014/05",1,61,1,0
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2014/06",22,61,1,0.35
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2014/07",28,61,1,0.45
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2014/08",23,61,1,0.366666666666667
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2014/09",18,61,1,0.283333333333333
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2014/10",17,61,1,0.266666666666667
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2014/11",10,61,1,0.15
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2014/12",3,61,1,0.0333333333333333
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2015/01",6,61,1,0.0833333333333333
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2015/02",6,61,1,0.0833333333333333
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2015/03",27,61,1,0.433333333333333
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2015/04",61,61,1,1
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2015/05",54,61,1,0.883333333333333
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2015/06",42,61,1,0.683333333333333
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2015/07",44,61,1,0.716666666666667
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2015/08",24,61,1,0.383333333333333
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2015/09",20,61,1,0.316666666666667
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2015/10",7,61,1,0.1
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2015/11",6,61,1,0.0833333333333333
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2015/12",14,61,1,0.216666666666667
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2016/02",7,61,1,0.1
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2016/03",38,61,1,0.616666666666667
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2016/04",44,61,1,0.716666666666667
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2016/05",55,61,1,0.9
"T2380A2-48","2014/05","2016/06",26,25,1,0.0384615384615385,TRUE,24.64,22,1,61,616,36.6,"2016/06",39,61,1,0.633333333333333
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2013/07",13,55,6,0.142857142857143
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2013/08",9,55,6,0.0612244897959184
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2013/09",26,55,6,0.408163265306122
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2013/10",48,55,6,0.857142857142857
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2013/11",8,55,6,0.0408163265306122
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2013/12",20,55,6,0.285714285714286
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2014/01",9,55,6,0.0612244897959184
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2014/02",6,55,6,0
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2014/03",7,55,6,0.0204081632653061
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2014/04",20,55,6,0.285714285714286
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2014/05",23,55,6,0.346938775510204
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2014/06",25,55,6,0.387755102040816
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2014/07",12,55,6,0.122448979591837
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2014/08",11,55,6,0.102040816326531
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2014/09",15,55,6,0.183673469387755
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2014/10",18,55,6,0.244897959183673
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2014/11",16,55,6,0.204081632653061
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2014/12",53,55,6,0.959183673469388
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2015/01",13,55,6,0.142857142857143
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2015/02",12,55,6,0.122448979591837
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2015/03",20,55,6,0.285714285714286
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2015/04",34,55,6,0.571428571428571
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2015/05",30,55,6,0.489795918367347
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2015/06",27,55,6,0.428571428571429
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2015/07",8,55,6,0.0408163265306122
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2015/08",24,55,6,0.36734693877551
"U17VR1","2013/07","2016/06",36,36,0,0,TRUE,24.8333333333333,23,6,55,894,43.1666666666667,"2015/09",27,55,6,0.428571428571429
